id,over_due_1,over_due_2,over_due_3,over_due_total,pay_normal,prod_code,prod_limit,update_date,current_balance,highest_balance,last_payment_date
58988942,0,0,0,0,20,10,,13/1/09,0,,
54984903,0,0,0,0,1,10,,13/1/09,0,105443,5/1/11
58984726,0,0,0,0,3,5,,12/1/09,0,120500,16/1/10
58988212,0,0,0,0,36,10,37400,9/1/09,224.4,35992,16/1/16
58987142,0,0,0,0,1,10,26400,6/1/09,0,4340,
58983108,0,0,0,0,36,10,,5/1/09,6358.8,62874,21/8/15
59000336,0,0,0,0,3,10,,5/1/09,68660.4,75347,20/12/11
58988697,0,0,0,0,1,0,,4/1/09,0,150500,
54985621,2,0,0,30,34,10,33000,3/1/09,13561.2,31529,11/3/15
58994740,1,5,2,589,13,5,,3/1/09,0,50490,9/3/11
58999868,1,4,0,263,20,13,,3/1/09,0,30400,26/2/11
58985578,0,0,0,0,1,10,13200,2/1/09,0,25891,
58986716,23,2,3,1109,8,5,,2/1/09,0,300500,25/12/12
54982727,0,0,0,0,1,10,33000,31/12/08,0,32934,
58994409,0,0,0,0,35,10,33000,31/12/08,19444.8,29560,4/2/16
54985378,0,0,0,0,36,10,16500,30/12/08,6804,18055,29/11/15
54982353,0,0,35,31500,0,10,12100,27/12/08,12142.8,10619,14/7/09
59003613,0,0,0,0,26,10,11000,27/12/08,0,,
58983791,0,0,0,0,36,10,,27/12/08,0,15500,17/3/09
54982727,0,11,14,2420,11,1,,26/12/08,0,234372,14/12/14
58984207,1,0,0,25,35,5,,26/12/08,0,60500,20/11/11
58984516,0,0,0,0,29,1,,26/12/08,0,244231,26/11/11
58990289,0,0,0,0,34,10,2750,24/12/08,0,831,
58994346,1,2,0,129,6,10,,24/12/08,0,42537,10/1/10
58986298,0,0,0,0,1,5,,23/12/08,0,49500,12/11/15
58997954,0,0,0,0,36,10,,23/12/08,0,27714,11/4/12
54986075,0,0,0,0,4,7,,23/12/08,0,120500,18/9/09
58985005,0,0,0,0,36,10,,21/12/08,78068.4,73340,21/11/15
58991820,0,0,0,0,22,10,11000,20/12/08,0,10500,17/8/10
54984134,2,0,0,38,34,10,,19/12/08,35460,48302,1/3/16
58990663,0,0,0,0,1,5,,18/12/08,0,99879,22/3/10
58987276,0,0,0,0,36,2,,17/12/08,968368.8,1540194,28/3/16
58990628,1,0,0,1,35,10,111375,16/12/08,-7028.4,62820,25/1/16
58999208,1,0,0,15,7,5,,16/12/08,0,659236,27/6/11
54991534,0,0,0,0,4,10,,16/12/08,0,,
58989576,0,0,0,0,16,10,,16/12/08,396,31087,14/11/15
54985820,2,5,17,3522,6,5,,14/12/08,0,34500,11/6/11
58989781,0,0,0,0,36,10,,14/12/08,9284.4,16123,12/12/15
58983482,0,0,0,0,34,10,11000,13/12/08,0,47883,3/8/10
59003267,0,0,0,0,22,5,,13/12/08,0,72500,24/12/10
58991343,0,0,0,0,9,10,,12/12/08,0,,
58991343,0,0,0,0,8,10,,12/12/08,-51.6,,
58990187,0,0,0,0,27,1,,12/12/08,0,98500,22/1/11
58997329,0,0,0,0,8,10,,12/12/08,0,39260,
58991914,0,0,0,0,33,10,55000,11/12/08,0,1184,25/3/09
54983342,0,0,0,0,35,10,2200,11/12/08,0,10163,20/1/12
58994224,0,0,0,0,23,10,,11/12/08,120730.8,293633,2/12/16
58991751,0,0,0,0,25,10,,11/12/08,2504.4,28817,31/1/16
54984913,0,0,0,0,10,10,37400,10/12/08,0,72534,16/2/14
58985542,0,0,0,0,34,10,15400,10/12/08,0,14989,28/2/12
58993767,0,0,0,0,36,5,,10/12/08,0,101388,22/10/12
58986716,0,0,0,0,5,5,,10/12/08,0,150500,26/1/09
58991343,0,0,0,0,33,10,,8/12/08,198927.6,204232,5/6/15
58991343,0,0,0,0,6,10,,8/12/08,208639.2,300180,12/9/15
58991343,0,0,0,0,3,10,,8/12/08,208639.2,300180,8/9/15
58990727,0,0,0,0,18,10,,6/12/08,0,,
59000930,0,0,0,0,34,10,,5/12/08,1620,25539,16/1/16
58989748,0,0,0,0,2,10,,5/12/08,0,27141,24/1/10
54983292,0,0,0,0,10,5,,3/12/08,0,50500,16/1/09
58991820,0,0,0,0,36,10,,2/12/08,5358,35912,1/6/16
58998166,0,0,0,0,35,10,,2/12/08,0,12586,21/9/10
58991921,0,0,0,0,34,10,114400,1/12/08,0,207347,22/12/15
58991343,0,0,0,0,36,10,,1/12/08,4464,28350,11/10/15
58991921,0,0,0,0,33,10,,1/12/08,0,170089,23/6/12
58993796,0,0,0,0,36,1,,1/12/08,0,261500,25/12/12
54983292,0,0,0,0,7,10,,1/12/08,48378,40815,11/1/15
59003949,0,0,0,0,3,10,,1/12/08,0,2200,22/5/08
58990187,0,0,0,0,23,12,,29/11/08,48302.4,45500,11/1/15
58990628,0,0,0,0,0,10,2090,28/11/08,0,,
59005740,0,0,0,0,5,10,,28/11/08,-1.2,3120,9/4/12
58992082,0,0,0,0,35,10,11000,26/11/08,0,17298,13/2/16
58999145,0,9,17,6603,4,10,,25/11/08,0,238032,1/10/13
58984207,0,0,0,0,7,10,13200,24/11/08,0,18950,12/6/11
58989150,0,0,0,0,16,10,11000,23/11/08,0,,
59005740,0,0,0,0,36,10,,23/11/08,3277.2,39515,17/4/16
54991827,0,0,0,0,5,2,,19/11/08,0,232500,26/9/10
54984182,0,0,0,0,28,5,,18/11/08,0,50500,22/9/13
58999208,0,0,0,0,26,10,,18/11/08,0,62739,23/10/10
58990836,0,0,0,0,35,10,,18/11/08,-43.2,4639,6/1/11
54991626,0,0,0,0,36,10,,18/11/08,25886.4,22487,5/7/16
59001353,0,0,0,0,16,10,11000,16/11/08,0,,
54991742,0,0,0,0,8,6,,16/11/08,0,33000,24/7/09
58999966,0,0,0,0,36,10,,16/11/08,0,1689,9/11/11
54986944,0,0,0,0,6,5,,16/11/08,0,29900,28/2/10
58982754,1,0,0,1,35,10,72600,15/11/08,36091.2,71037,29/9/15
58995303,2,8,0,490,25,2,,15/11/08,0,1900500,15/11/15
54988645,1,0,0,1,35,10,141900,14/11/08,35295.6,119081,24/5/16
58990836,0,0,0,0,19,10,11000,14/11/08,0,7457,2/10/10
58999712,0,2,5,870,4,10,9900,14/11/08,0,24623,3/8/10
58985900,0,3,0,230,7,5,,14/11/08,0,41800,17/4/10
58986294,0,0,0,0,1,10,33000,11/11/08,0,25603,
58993212,0,0,0,0,0,10,24201.1,10/11/08,0,,
58992002,0,0,0,0,2,5,,10/11/08,0,119946,16/5/10
54985748,0,0,0,0,1,10,13200,8/11/08,0,17672,19/2/13
58997354,0,0,0,0,31,13,,8/11/08,0,28500,27/8/11
54989251,0,0,0,0,35,10,412500,7/11/08,0,379042,24/8/12
54984903,0,0,0,0,20,10,,7/11/08,0,14467,16/3/09
58988822,0,0,0,0,36,10,,7/11/08,0,4586,25/7/10
58990187,0,0,0,0,28,0,,7/11/08,0,33988,18/1/11
58988822,0,0,0,0,36,10,,7/11/08,0,4586,25/7/10
58996619,0,0,0,0,3,10,22000,6/11/08,0,,
54986797,2,0,0,54,33,10,11000,6/11/08,0,4478,13/3/09
54991534,0,0,0,0,35,13,,6/11/08,0,26500,23/6/11
54991470,0,0,0,0,36,5,,6/11/08,0,291500,23/6/11
58991130,0,0,0,0,36,10,,5/11/08,0,28623,31/10/15
58993739,0,0,0,0,3,10,,4/11/08,0,601,
58990836,0,0,0,0,36,10,,3/11/08,-100.8,158377,18/11/15
58997724,0,0,0,0,35,10,66000,2/11/08,0,8412,9/8/12
58999208,0,0,0,0,36,10,44000,2/11/08,16311.6,40499,29/1/16
58984182,1,0,0,1,34,10,15400,2/11/08,1508.4,14119,25/10/15
58991922,0,0,0,0,24,10,11000,2/11/08,0,,
59003192,0,0,0,0,1,10,39601.1,1/11/08,0,,
58992588,0,0,24,20789,1,13,,1/11/08,0,26490,26/2/09
54985820,0,0,20,8482,4,5,,31/10/08,0,25500,12/12/11
58996127,3,2,1,360,10,10,,28/10/08,0,13414,30/9/09
54982579,0,0,0,0,36,2,,26/10/08,1768387.2,2057500,17/9/15
58998706,0,0,0,0,31,5,,26/10/08,0,71700,27/1/13
58985578,0,0,0,0,35,10,74250,25/10/08,2152.8,45799,25/9/15
58985870,0,0,34,25844,2,10,,24/10/08,0,54688,1/1/14
59005598,0,0,0,0,36,2,,24/10/08,0,270500,8/1/14
59005598,0,0,0,0,36,2,,24/10/08,0,270500,8/1/14
58990836,0,0,0,0,9,10,,23/10/08,2527.2,4253,18/11/15
58986566,0,0,0,0,18,10,,22/10/08,269012.4,241038,2/8/16
58985578,0,0,0,0,34,10,11000,20/10/08,0,11481,26/3/12
54985621,0,0,0,0,5,10,,20/10/08,0,27861,3/6/09
54989304,0,0,0,0,35,10,,19/10/08,0,22100,30/11/15
58989171,0,0,0,0,31,10,52800,18/10/08,0,56531,19/3/12
58990836,0,0,0,0,35,10,,18/10/08,402,67279,11/4/15
58984516,0,0,0,0,36,1,,18/10/08,0,198500,26/10/12
58994117,1,2,2,391,8,10,11000,17/10/08,0,5014,17/2/09
54985748,0,0,0,0,9,6,,17/10/08,0,29250,23/6/09
58995726,0,0,0,0,2,2,,17/10/08,0,1850500,11/8/14
54985832,0,0,0,0,35,10,66000,15/10/08,-73.2,56049,21/11/15
58998166,1,2,3,509,9,0,,15/10/08,0,6019,7/10/13
59000231,0,0,0,0,36,10,144100,14/10/08,12519.6,89731,21/11/15
59000077,0,0,0,0,20,5,,14/10/08,0,100500,23/4/10
58988486,0,0,0,0,36,24,,13/10/08,0,148500,
58993563,0,0,0,0,30,5,,13/10/08,0,56000,26/8/12
54988624,0,0,0,0,1,10,44000,12/10/08,0,21647,27/2/09
54985621,0,0,0,0,35,10,99000,11/10/08,51433.2,72825,30/10/15
58987142,0,0,0,0,34,10,11000,11/10/08,0,9992,17/8/12
59000209,0,0,0,0,34,10,108900,10/10/08,0,56838,14/11/10
58991343,0,0,0,0,18,10,44000,10/10/08,0,,
59000209,0,0,0,0,3,10,,10/10/08,0,99500,24/11/12
58999697,1,2,11,3170,13,10,11000,8/10/08,0,556,16/8/08
58991407,0,0,0,0,29,5,,8/10/08,0,242333,8/8/12
58988200,0,0,0,0,1,13,,8/10/08,0,34985,17/8/10
54985621,0,0,0,0,0,10,,6/10/08,0,1922,11/9/08
58985693,0,0,0,0,36,10,,6/10/08,0,13138,12/4/09
58998715,1,2,3,630,28,5,,5/10/08,0,135500,1/9/13
58998646,0,0,0,0,20,10,,4/10/08,10362,9549,11/1/15
58997951,1,0,32,18378,1,10,,3/10/08,0,109494,14/5/12
58982511,2,1,0,106,15,13,,3/10/08,0,19900,6/6/09
54989251,0,0,0,0,12,5,,3/10/08,0,500500,31/3/09
58985495,8,1,0,125,2,10,,2/10/08,0,14582,
58983073,0,0,0,0,8,10,49500,30/9/08,42151.2,47557,19/8/15
58992325,0,0,0,0,31,10,11000,30/9/08,0,1702,15/3/09
58983073,0,0,0,0,36,10,,30/9/08,0,40796,13/1/15
54986897,0,0,0,0,33,10,19800,29/9/08,0,19423,22/8/12
58991343,0,0,0,0,22,10,,29/9/08,12837.6,26047,10/12/15
59000930,0,0,0,0,36,10,,28/9/08,0,5719,12/11/09
58997314,0,0,0,0,19,13,,27/9/08,0,37638,26/2/10
58994346,0,0,0,0,36,5,,26/9/08,0,60500,25/9/10
59000231,0,0,0,0,35,2,,26/9/08,0,1463500,15/3/15
54985748,0,0,0,0,27,19,,26/9/08,0,126003,1/2/11
58987276,0,0,0,0,17,10,,22/9/08,0,117602,25/6/09
59000209,0,0,0,0,7,10,,21/9/08,3000,68602,3/8/10
54990497,1,0,0,20,33,19,,20/9/08,0,200500,28/8/12
54990497,1,0,0,20,33,19,,20/9/08,0,200500,28/8/12
58997551,0,0,0,0,1,2,,20/9/08,0,1684894,15/4/11
58991820,0,0,0,0,36,10,,20/9/08,-1.2,32158,10/9/14
58985578,0,0,0,0,1,12,,17/9/08,0,19250,25/10/08
58987886,0,0,0,0,33,10,11000,16/9/08,0,9064,6/11/12
54982579,1,0,0,17,6,10,,16/9/08,6264,,
54982579,0,0,0,0,33,10,,16/9/08,41757.6,,16/9/15
58987886,0,0,0,0,1,10,,16/9/08,0,10500,10/10/12
59000510,0,0,0,0,36,10,,16/9/08,337.2,50282,2/2/16
58989270,0,0,0,0,16,1,,16/9/08,0,827110,24/8/11
59004885,0,0,0,0,15,10,,15/9/08,43242,82397,14/3/16
59000510,0,0,0,0,11,10,,15/9/08,0,,
54987675,0,0,0,0,36,10,,15/9/08,30541.2,91604,2/12/16
58987900,0,0,0,0,31,6,,14/9/08,0,20504,6/10/09
54988464,0,0,0,0,9,6,,14/9/08,0,13995,24/5/09
58982754,0,0,0,0,36,10,,14/9/08,129799.2,111447,21/9/15
58991820,0,0,0,0,32,10,,14/9/08,0,35600,11/6/11
59000930,0,0,0,0,13,10,34100,11/9/08,0,,
54989513,0,0,0,0,19,10,,11/9/08,0,22747,17/4/10
54988633,0,0,0,0,34,12,,11/9/08,1203.6,501,
58983791,1,2,0,180,19,10,,9/9/08,36987.6,50181,29/4/10
54985621,0,0,0,0,9,10,,9/9/08,6621.6,26958,12/7/15
54987756,0,0,0,0,17,10,,9/9/08,227888.4,227732,15/4/16
54985621,0,0,0,0,36,10,,9/9/08,2406,19330,3/9/15
58988855,6,0,0,35,30,10,137362.5,8/9/08,13944,42621,19/10/15
54985076,2,2,1,330,3,10,,8/9/08,0,30261,
58991343,0,0,0,0,33,10,,8/9/08,-1.2,51108,30/4/11
54987807,0,0,0,0,24,5,,8/9/08,0,76500,27/8/11
59002314,0,0,0,0,36,10,27500,7/9/08,0,,
54990614,0,0,0,0,29,10,5500,7/9/08,0,,
59004540,0,0,0,0,2,10,,5/9/08,0,601,
58985795,0,0,0,0,10,5,,5/9/08,0,40000,30/5/09
59004540,0,0,0,0,36,5,,5/9/08,0,158500,24/5/11
58985542,0,0,0,0,31,5,,5/9/08,0,30181,23/11/10
58990628,0,0,0,0,2,6,,4/9/08,0,21749,
58997354,1,0,0,21,24,10,,3/9/08,-844.8,48111,19/11/14
54985820,5,0,6,1023,8,13,,2/9/08,0,48500,2/11/11
58999208,1,14,0,866,21,10,,2/9/08,0,296674,10/6/12
59000822,0,0,0,0,20,5,,2/9/08,0,300500,21/2/12
58988052,1,0,0,1,6,5,,1/9/08,0,45500,9/1/08
54983292,0,0,0,0,25,5,,1/9/08,0,25500,21/1/10
58983791,0,0,0,0,14,6,,1/9/08,0,33000,28/7/09
58998715,0,0,0,0,6,10,,31/8/08,-2.4,140255,19/4/09
54983198,0,0,0,0,36,10,46200,30/8/08,0,27414,24/3/14
59001626,0,0,0,0,3,10,,30/8/08,0,,
54984913,0,0,0,0,1,10,,30/8/08,0,12408,
58990154,0,1,6,883,4,6,,29/8/08,0,34100,27/7/10
59000307,0,0,0,0,31,1,,27/8/08,0,350500,28/7/13
59000510,0,0,0,0,28,10,11000,26/8/08,0,1000,18/3/09
58996401,0,0,0,0,23,10,,26/8/08,0,73500,14/1/12
59000510,0,0,0,0,1,10,132000,24/8/08,0,2747,
58986069,0,0,0,0,33,10,50600,24/8/08,0,35499,4/11/11
58990628,1,0,0,26,33,10,2090,24/8/08,0,31008,2/9/11
58990308,0,0,0,0,36,10,,24/8/08,0,34047,9/5/11
58998715,0,0,0,0,3,10,,23/8/08,0,750,
58985795,0,0,0,0,35,10,,23/8/08,0,52852,2/11/12
58990308,0,0,0,0,8,1,,22/8/08,0,115500,27/5/09
58994224,0,0,0,0,19,13,,22/8/08,0,30500,21/2/10
54984680,0,0,0,0,34,13,,21/8/08,0,36900,28/5/11
58992849,3,4,11,4629,7,10,36300,20/8/08,0,68980,18/5/12
58989171,2,2,2,480,6,10,,20/8/08,0,73678,27/3/09
59001353,0,0,0,0,6,10,13200,19/8/08,0,20623,17/12/10
58997354,2,0,0,45,33,10,77550,18/8/08,-109.2,71000,16/8/15
58985495,0,0,0,0,1,10,,18/8/08,0,37951,
58984128,0,0,0,0,36,2,,18/8/08,0,727588,1/12/14
59004779,0,0,0,0,35,3,,18/8/08,0,125500,12/1/15
58986566,0,0,0,0,36,2,,18/8/08,0,1150500,13/5/14
58984128,0,0,0,0,35,10,,18/8/08,-3.6,86065,18/7/15
58995594,0,0,0,0,35,10,48400,17/8/08,30867.6,56324,20/4/16
54987865,0,0,0,0,3,10,2750,17/8/08,0,83585,23/1/10
58986069,0,0,0,0,25,5,,17/8/08,0,70500,9/11/10
58991820,0,0,0,0,36,10,,17/8/08,3680.4,110067,14/2/16
58997449,0,0,0,0,1,15,,17/8/08,0,45500,
54986429,0,0,0,0,36,10,56100,15/8/08,47292,43372,24/1/16
58983482,0,0,0,0,27,10,19800,15/8/08,-199.2,23228,4/12/10
58992849,0,0,0,0,1,10,,15/8/08,0,31105,
54986897,0,0,0,0,15,6,,15/8/08,0,44400,4/7/10
58991130,0,0,0,0,16,5,,15/8/08,0,150500,24/1/10
58985806,0,0,0,0,36,2,,12/8/08,847833.6,1360500,12/1/15
58991395,0,0,0,0,36,1,,11/8/08,0,196500,21/9/12
59000307,0,0,0,0,22,5,,10/8/08,0,200500,21/9/10
58990727,0,0,0,0,27,10,5500,9/8/08,0,,
58985693,2,0,0,50,31,0,,9/8/08,0,44996,28/6/11
58993767,0,0,0,0,19,10,,9/8/08,2160,17261,20/3/16
58983813,0,0,0,0,36,10,,9/8/08,1555.2,33311,21/9/15
54989251,0,0,0,0,14,5,,8/8/08,0,750500,26/7/10
58995594,0,0,0,0,3,10,,8/8/08,0,750,
54983198,0,0,0,0,36,10,33000,7/8/08,-1.2,30499,19/7/14
58990934,7,2,0,148,7,10,,6/8/08,0,44234,
54983198,2,0,0,30,34,10,,6/8/08,3039.6,45134,18/9/15
59002317,0,0,0,0,33,1,,6/8/08,0,342500,25/6/12
58995478,0,0,0,0,36,5,,6/8/08,0,500500,22/6/12
54984913,0,0,0,0,36,10,,6/8/08,87654,89452,5/3/16
59001188,0,0,0,0,9,13,,6/8/08,0,28500,25/9/09
54990497,0,0,0,0,3,10,,5/8/08,0,750,
54990497,0,0,0,0,3,10,,5/8/08,0,750,
58986623,0,0,0,0,36,10,,5/8/08,1815.6,16045,14/2/16
58998646,0,0,0,0,32,10,,4/8/08,-1840.8,47564,24/8/15
54990614,0,0,0,0,36,10,,4/8/08,30838.8,34451,2/2/16
54983307,0,0,0,0,10,13,,4/8/08,-12134.4,41941,15/4/11
58999718,0,0,0,0,36,10,44000,3/8/08,38702.4,38685,28/9/15
58988212,0,0,1,768,21,10,,3/8/08,12189.6,13267,23/3/16
58988212,0,0,0,0,36,10,,3/8/08,0,50064,15/4/12
54984903,0,0,35,26714,1,10,,2/8/08,0,16174,25/7/09
58998646,0,0,0,0,34,5,,2/8/08,0,300500,22/1/12
58988212,0,0,0,0,36,5,,2/8/08,0,473500,21/2/11
59001353,0,0,35,6300,1,6,,1/8/08,0,20500,17/3/15
54982721,2,1,9,2897,9,5,,1/8/08,0,48500,19/7/10
58999208,0,7,0,267,28,10,,1/8/08,0,87510,27/12/12
54988117,0,0,0,0,1,5,,1/8/08,0,157476,2/9/08
58991407,0,0,0,0,34,10,,1/8/08,-1.2,14736,8/9/12
59002836,0,0,0,0,25,10,11000,30/7/08,0,,
58994149,4,4,13,4210,15,5,,30/7/08,0,146500,25/12/11
54988224,5,0,0,150,4,13,,28/7/08,0,27500,31/7/09
54985432,0,0,0,0,36,10,,28/7/08,7963.2,53340,23/9/15
58991343,0,0,0,0,23,10,,28/7/08,0,106050,11/7/09
54983342,0,0,0,0,16,10,,28/7/08,-1.2,19204,11/11/10
54988283,3,2,13,3684,12,10,,27/7/08,-60,43493,6/12/11
58987276,0,0,0,0,16,5,,27/7/08,0,150500,25/11/09
54984774,0,0,0,0,35,10,,27/7/08,0,26602,3/10/13
58992002,0,0,0,0,18,19,,27/7/08,0,207284,3/4/13
54984903,0,0,32,23024,1,10,51700,26/7/08,0,82768,17/6/13
54988030,3,0,0,21,15,10,,26/7/08,-24,24779,2/7/11
58988871,0,0,0,0,36,10,,26/7/08,0,136372,18/8/10
58988052,0,0,0,0,21,10,,26/7/08,-67.2,31200,9/12/11
58984128,0,0,0,0,36,2,,25/7/08,0,3055526,2/10/14
59002836,0,0,0,0,36,10,,25/7/08,6540,50744,26/2/16
58986716,0,0,33,29645,1,10,,24/7/08,0,95066,18/3/14
58992849,4,0,6,1255,3,10,,24/7/08,-2398.8,21732,23/2/10
58988052,0,0,0,0,36,10,,24/7/08,-1.2,90000,2/6/16
58988822,0,0,0,0,1,10,13200,23/7/08,0,29058,10/11/10
58988822,0,0,0,0,1,10,13200,23/7/08,0,29058,10/11/10
58996401,0,0,0,0,17,5,,22/7/08,0,473500,28/11/09
58989150,0,0,0,0,1,10,,22/7/08,0,,
54983342,0,0,0,0,36,10,185900,21/7/08,68110.8,69924,21/11/15
58987142,0,0,0,0,1,10,127600,21/7/08,0,18960,
58996401,0,0,0,0,34,10,11000,21/7/08,0,10500,3/11/11
58986069,0,0,0,0,1,10,47300,20/7/08,0,19379,13/9/09
54989251,0,0,0,0,36,10,412500,19/7/08,384304.8,320754,12/12/15
58988822,0,0,0,0,36,1,,16/7/08,0,320500,23/6/13
58988822,0,0,0,0,36,1,,16/7/08,0,320500,23/6/13
54983331,0,0,0,0,9,13,,16/7/08,0,20500,24/3/09
58998166,0,0,1,139,24,10,,15/7/08,0,3983,27/10/10
54989788,0,0,0,0,36,0,,15/7/08,0,36324,9/11/13
58984557,0,0,0,0,36,5,,14/7/08,0,132500,24/7/11
58989819,0,0,0,0,34,10,,14/7/08,45.6,,23/3/13
58990154,0,0,0,0,36,10,39600,13/7/08,17556,44190,12/6/15
54990614,0,0,0,0,26,5,,13/7/08,0,117500,24/7/10
59005448,0,1,17,8192,0,6,,11/7/08,235.2,25000,7/3/09
58998646,0,0,0,0,33,5,,11/7/08,0,138500,30/11/11
59002314,0,0,0,0,9,10,,11/7/08,0,,
54983342,0,0,0,0,24,10,11000,6/7/08,0,5277,7/12/10
54984727,3,0,0,55,16,5,,4/7/08,0,50500,9/5/10
58995407,0,0,0,0,8,5,,4/7/08,0,200500,23/4/11
54989304,0,0,0,0,1,5,,4/7/08,0,200500,
54983198,0,0,0,0,34,10,26400,3/7/08,0,24220,27/8/12
59001297,4,0,0,33,31,10,23100,3/7/08,1080,24449,2/12/16
59001297,0,0,0,0,1,10,23100,3/7/08,25292.4,24449,8/1/15
54988624,1,0,0,19,33,10,11000,3/7/08,0,23972,26/4/11
58990727,0,1,0,70,20,10,,3/7/08,0,37077,7/5/15
58984421,0,0,0,0,6,10,42900,2/7/08,2836.8,62608,19/11/15
58984421,0,0,0,0,36,10,,2/7/08,0,62608,16/5/15
58988212,0,0,0,0,34,10,135300,1/7/08,0,54711,9/3/12
54984903,0,0,35,27918,1,24,,1/7/08,0,290500,19/8/13
59000077,0,0,0,0,1,10,,1/7/08,0,14280,
58991271,0,0,0,0,1,1,,1/7/08,0,400500,
58998351,0,0,0,0,35,10,11000,30/6/08,0,28050,3/10/12
58984726,4,0,0,120,32,2,,30/6/08,0,1000500,28/6/14
54986944,0,0,0,0,14,6,,30/6/08,0,38800,3/5/10
58999971,1,0,0,28,35,10,,29/6/08,18516,99914,2/10/16
58998866,0,0,0,0,25,13,,29/6/08,0,30500,20/11/11
58988052,0,0,0,0,34,10,122512.5,28/6/08,16029.6,78300,3/6/16
58986069,0,0,0,0,36,10,,27/6/08,3861.6,4974,9/8/15
54989788,0,0,0,0,36,10,44000,25/6/08,0,,
58985693,0,0,0,0,1,10,,24/6/08,0,,
54988624,0,0,0,0,4,10,176000,23/6/08,0,163172,25/6/08
58991407,0,0,0,0,35,10,56100,23/6/08,26647.2,50500,26/2/16
58995703,10,3,6,1490,17,1,,23/6/08,0,552680,30/1/12
58995703,10,3,6,1490,17,1,,23/6/08,0,552680,30/1/12
58991922,0,0,0,0,25,2,,23/6/08,0,1519500,11/9/10
58990154,0,0,0,0,36,10,,23/6/08,0,21238,3/1/10
58988044,4,0,31,19251,1,10,,19/6/08,0,43706,4/9/12
58989777,0,0,0,0,35,10,58300,17/6/08,40171.2,54911,27/11/15
58989284,2,3,6,951,6,10,23100,17/6/08,0,30877,9/2/09
54985432,0,0,0,0,12,10,14300,17/6/08,-1.2,10800,7/8/09
59000510,0,0,0,0,33,10,5500,17/6/08,0,6014,13/6/09
59004885,0,4,30,15835,1,13,,17/6/08,0,43074,12/8/12
54991470,0,0,0,0,34,5,,17/6/08,0,485500,7/10/11
58991343,0,0,0,0,34,10,,17/6/08,5346,,21/12/15
58986069,0,0,0,0,35,10,50875,16/6/08,0,7288,8/5/12
58990308,0,4,4,770,12,10,19800,16/6/08,0,31939,13/8/09
58988052,0,0,0,0,0,10,,16/6/08,0,,
58997951,0,0,0,0,36,1,,16/6/08,0,150500,20/6/12
58986069,0,0,0,0,3,10,,16/6/08,0,46750,20/11/12
58989748,0,0,0,0,36,10,,16/6/08,51736.8,128134,30/9/15
58989150,0,0,0,0,36,10,47300,15/6/08,0,,
58985578,0,0,0,0,32,10,,15/6/08,5311.2,30495,10/10/15
59000231,0,0,0,0,1,10,144100,14/6/08,0,10410,1/5/09
58993373,0,0,0,0,36,1,,14/6/08,0,289500,22/12/12
58998566,0,0,0,0,18,13,,14/6/08,-2400,20500,22/12/09
54989251,0,0,0,0,36,10,195250,13/6/08,0,211869,5/1/13
58998646,0,0,0,0,34,10,48400,13/6/08,0,58729,15/9/12
58985495,0,0,0,0,1,10,41800,13/6/08,0,,
58995950,0,0,0,0,36,10,,12/6/08,0,151489,25/10/10
58984726,0,0,0,0,36,5,,9/6/08,0,252844,29/8/11
58987924,0,0,0,0,21,13,,9/6/08,0,47500,24/3/10
58995877,0,0,0,0,13,13,,9/6/08,0,22340,28/8/09
58998715,0,0,0,0,32,10,11000,8/6/08,0,11174,19/10/09
58995151,6,1,0,205,27,5,,8/6/08,0,100500,23/7/12
58992588,2,4,7,1351,21,10,11000,7/6/08,0,13185,3/6/12
54991470,0,0,0,0,31,10,11000,7/6/08,0,,
58994376,0,0,0,0,17,10,,6/6/08,0,,
54988624,0,0,0,0,36,10,67650,5/6/08,6499.2,40705,17/4/16
54988624,0,0,0,0,5,10,26400,4/6/08,1191.6,41497,26/3/16
54988624,1,0,0,12,35,10,,4/6/08,0,41497,23/11/15
58991395,2,2,0,115,21,5,,1/6/08,0,49608,18/9/10
59000958,0,0,0,0,35,10,,30/5/08,0,116088,2/9/16
54988107,0,0,0,0,36,1,,30/5/08,0,277500,23/4/13
58990154,4,2,15,3961,11,10,,29/5/08,0,81003,27/2/11
58990154,0,0,35,23065,1,5,,28/5/08,0,274500,8/11/13
59004540,0,0,0,0,23,10,5500,26/5/08,0,,
54986055,0,0,34,28105,1,10,,26/5/08,-133.2,15075,19/2/14
58982754,1,0,0,25,34,5,,26/5/08,0,55500,7/4/11
58985795,0,0,0,0,6,5,,25/5/08,0,70500,28/1/09
58997888,0,0,0,0,1,10,24200,24/5/08,0,,
58989777,0,0,0,0,1,1,,23/5/08,0,155500,
58991395,3,1,0,62,19,10,,22/5/08,1347.6,22416,11/2/15
58990289,0,0,0,0,36,10,18700,21/5/08,0,13433,10/11/11
58991594,0,0,0,0,36,6,,21/5/08,0,8490,
58991594,0,0,0,0,36,6,,21/5/08,0,10900,21/1/09
58992082,0,0,0,0,17,13,,21/5/08,-8001.6,37168,21/11/09
58992588,0,0,0,0,36,10,,20/5/08,0,78964,23/1/11
58998646,0,0,0,0,36,6,,20/5/08,0,23400,21/1/09
54989251,0,0,0,0,24,10,,19/5/08,0,,
58986053,0,0,0,0,9,6,,19/5/08,0,18900,18/1/10
54985432,0,0,0,0,35,10,19800,18/5/08,10605.6,20226,21/10/15
54989680,1,2,4,726,6,10,11000,18/5/08,0,7444,28/7/08
